,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Units Enrolled,Total Units Approved,Approval Rate,Improvement in Grades,Economic Hardship,Total Units without Evaluations
3468,1,1,1,9991,0,1,4.948759890378168,1,37,37,9,9,4.833102254034098,0,0,0,1,0,0,3.4011973816621555,0,0.0,1.791759469228055,2.4849066497880004,1.791759469228055,2.517696472610991,0.0,0.0,1.791759469228055,2.3978952727983707,1.6094379124341003,2.4203681286504293,0.0,2.803360380906535,1.33500106673234,,1,10,9,0.9,-1.1500000000000004,22.36,0
3469,1,1,5,9500,1,1,4.912654885736052,1,37,37,7,7,4.8283137373023015,1,0,0,1,0,1,2.995732273553991,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.6225960525611867,0.6931471805599453,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.6225960525611867,0.6931471805599453,2.341805806147327,-1.6094379124341005,,1,16,14,0.875,0.0,11.719999999999999,2
3470,1,1,6,9500,1,1,4.969813299576001,1,38,19,7,9,4.871373226762748,1,0,0,1,0,1,2.9444389791664403,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.6945306510146976,0.0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.6945306510146976,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,16,14,0.875,0.0,10.46,0
3471,2,39,1,8014,0,19,4.61512051684126,1,38,19,0,10,4.721173861744398,0,0,1,0,0,0,3.258096538021482,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.662587827025453,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6741486494265287,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,12,12,1.0,0.16666666666666607,9.879999999999999,0
3472,4,39,1,8014,0,19,4.898585790287632,1,37,37,9,9,4.564348191467836,0,0,1,0,0,0,3.9318256327243257,0,0.0,1.9459101490553132,2.4849066497880004,0.0,0.0,0.0,0.0,1.791759469228055,1.9459101490553132,0.0,0.0,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,0,11,0,0.0,0.0,6.790000000000001,0
3473,2,1,1,9147,1,1,4.898585790287632,1,34,34,0,0,4.888844237042334,0,0,0,1,0,0,3.2188758248682006,0,2.70805020110221,2.772588722239781,2.8903717578961645,2.70805020110221,2.5142342648825204,0.0,2.6390573296152584,2.70805020110221,2.772588722239781,2.6390573296152584,2.6280074934286737,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,0,29,27,0.9310344827586207,1.4890109890109908,9.879999999999999,0
3474,1,1,5,9119,1,1,4.890349128221754,1,38,19,5,3,4.788324729085938,0,0,0,1,0,0,2.9444389791664403,0,0.0,1.791759469228055,2.4849066497880004,0.0,0.0,0.0,0.0,1.791759469228055,2.1972245773362196,0.0,0.0,0.0,2.341805806147327,-1.6094379124341005,,0,10,0,0.0,0.0,11.719999999999999,0
3475,1,17,1,9085,1,1,4.882801922586371,1,38,38,191,174,4.839451481712757,1,0,0,1,0,0,3.044522437723423,0,0.0,1.9459101490553132,2.6390573296152584,1.9459101490553132,2.814947996078923,0.0,0.0,1.9459101490553132,2.6390573296152584,1.791759469228055,2.7362210780689065,0.0,2.803360380906535,1.33500106673234,,2,12,11,0.9166666666666666,-1.2637362637362628,22.36,0
3476,1,16,1,9003,1,1,4.997212273764115,1,1,37,4,9,4.953712146696635,1,0,1,1,0,1,3.044522437723423,0,2.6390573296152584,2.9444389791664403,2.995732273553991,2.9444389791664403,2.775872797440971,0.0,2.4849066497880004,2.6390573296152584,2.6390573296152584,2.6390573296152584,2.743318339939668,0.0,2.803360380906535,1.33500106673234,,2,31,31,1.0,-0.5141700404858298,22.36,0
3477,1,43,1,9991,0,1,4.955827057601261,1,37,37,9,9,4.8895969657192,0,0,0,1,0,0,3.091042453358316,0,1.9459101490553132,2.3978952727983707,3.044522437723423,1.9459101490553132,2.5257286443082556,0.0,1.791759469228055,2.3978952727983707,2.8903717578961645,1.791759469228055,2.5952547069568657,0.0,2.341805806147327,-1.6094379124341005,,0,20,11,0.55,0.9000000000000004,11.719999999999999,0
3478,1,39,1,9238,1,1,5.081404364984463,1,38,1,9,3,4.8283137373023015,0,0,1,1,1,0,3.367295829986474,0,1.0986122886681098,2.1972245773362196,2.772588722239781,2.0794415416798357,2.4849066497880004,0.0,0.0,1.9459101490553132,2.8903717578961645,0.6931471805599453,2.3978952727983707,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,1,14,8,0.5714285714285714,-1.0,10.46,0
3479,1,1,1,9254,1,1,4.912654885736052,1,38,37,9,7,4.94306997460049,0,0,0,1,1,1,2.995732273553991,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6390573296152584,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6508917872622613,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,12,12,1.0,0.16666666666666607,11.11,0
3480,1,1,1,9500,1,1,4.897839799950911,1,37,37,9,7,4.810557015713042,0,0,0,1,1,1,2.9444389791664403,0,0.0,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.6346727312974347,0.0,0.0,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.6346727312974347,0.0,2.341805806147327,-1.6094379124341005,,2,16,16,1.0,0.0,11.719999999999999,0
3481,1,17,1,171,1,1,4.962844630259907,1,37,37,9,9,4.897093252697127,0,0,0,1,1,0,3.1354942159291497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.617395832834079,1.547562508716013,,2,0,0,,0.0,18.099999999999998,0
3482,1,44,1,9003,1,39,4.875197323201151,1,37,37,9,10,4.875197323201151,0,0,0,1,1,0,3.258096538021482,0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,1.9459101490553132,2.1972245773362196,0.0,0.0,0.0,2.803360380906535,1.33500106673234,,0,12,0,0.0,0.0,22.36,0
3483,2,39,1,9500,1,1,4.898585790287632,1,37,37,9,9,4.875960390769654,0,0,0,0,1,0,3.6375861597263857,0,0.0,2.0794415416798357,2.3978952727983707,1.791759469228055,2.6390573296152584,0.0,0.0,2.0794415416798357,2.302585092994046,1.791759469228055,2.6304489550786583,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,0,14,10,0.7142857142857143,-0.11999999999999922,9.68,0
3484,1,39,1,9500,1,1,4.898585790287632,1,37,37,7,7,4.832305758571839,0,0,0,0,1,0,3.6635616461296463,0,0.0,2.0794415416798357,2.4849066497880004,1.791759469228055,2.578700529074361,0.0,0.0,2.0794415416798357,2.4849066497880004,1.6094379124341003,2.550421256898627,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,0,14,9,0.6428571428571429,-0.3674999999999997,9.68,0
3485,2,39,1,9670,1,1,4.875197323201151,1,19,38,9,9,5.095588999976419,0,0,0,1,1,0,3.6109179126442243,0,0.0,1.9459101490553132,2.6390573296152584,1.3862943611198906,2.512305623976115,0.0,0.0,1.9459101490553132,2.5649493574615367,1.791759469228055,2.517696472610991,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,12,8,0.6666666666666666,0.06666666666666643,12.809999999999999,0
3486,1,1,2,9500,1,1,5.0106352940962555,1,19,1,9,9,4.933034048072704,1,0,0,1,1,0,2.9444389791664403,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.6390573296152584,0.0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.6390573296152584,0.0,2.617395832834079,1.547562508716013,,2,16,14,0.875,0.0,18.099999999999998,0
3487,1,1,1,9670,1,1,4.875197323201151,1,1,1,0,0,4.791649752930709,0,0,0,0,1,0,2.995732273553991,0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,2.341805806147327,-1.6094379124341005,,0,11,0,0.0,0.0,11.719999999999999,0
3488,1,39,1,9130,1,1,5.017279836814924,1,1,1,4,10,4.709530201312334,0,0,1,1,1,0,3.2188758248682006,0,0.0,1.791759469228055,2.6390573296152584,1.0986122886681098,2.6026896854443837,1.0986122886681098,0.0,1.791759469228055,2.1972245773362196,1.3862943611198906,2.5902671654458267,0.0,2.341805806147327,-1.6094379124341005,,0,10,5,0.5,-0.16666666666666607,11.719999999999999,2
3489,1,1,1,9238,1,1,4.672828834461906,1,1,1,3,3,4.663439094112067,0,0,0,1,1,0,3.044522437723423,0,0.0,1.9459101490553132,2.302585092994046,1.791759469228055,2.4849066497880004,0.0,0.0,1.9459101490553132,2.302585092994046,1.791759469228055,2.5776883832389665,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,12,10,0.8333333333333334,1.166666666666666,9.68,0
3490,1,1,1,171,1,1,5.093750200806762,1,37,37,9,9,4.9684234452869465,1,0,0,1,1,0,3.091042453358316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.617395832834079,1.547562508716013,,0,0,0,,0.0,18.099999999999998,0
3491,2,43,3,9991,0,1,4.795790545596741,1,37,37,9,9,4.861361591348501,1,0,0,1,1,0,3.4965075614664802,0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,0,10,0,0.0,0.0,9.879999999999999,0
3492,2,39,1,9991,0,19,4.898585790287632,1,38,38,7,8,4.795790545596741,0,0,0,1,1,0,3.6888794541139363,0,0.0,1.791759469228055,2.302585092994046,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.6931471805599453,2.3978952727983707,0.0,2.617395832834079,1.547562508716013,,0,10,1,0.1,10.0,18.099999999999998,0
3493,1,7,1,9119,1,3,4.875197323201151,1,37,37,9,9,4.875197323201151,0,0,0,0,1,0,3.5263605246161616,0,0.0,1.791759469228055,1.9459101490553132,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.617395832834079,1.547562508716013,,0,10,0,0.0,0.0,18.099999999999998,0
3494,1,17,2,9670,1,1,4.859812404361672,1,37,38,5,8,4.809742351716865,0,0,0,1,1,1,3.044522437723423,0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.5952547069568657,0.0,0.0,1.791759469228055,1.791759469228055,1.6094379124341003,2.463853240590168,0.0,2.341805806147327,-1.6094379124341005,,2,10,9,0.9,-1.6500000000000004,11.719999999999999,0
3495,1,1,1,9003,1,1,4.8283137373023015,1,38,19,9,7,4.762173934797756,0,0,0,1,1,0,2.995732273553991,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.803360380906535,0.0,0.0,1.9459101490553132,2.3978952727983707,1.9459101490553132,2.714694743820879,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,2,12,12,1.0,-1.4000000000000004,17.42,0
3496,2,39,1,9991,0,1,4.898585790287632,1,37,37,5,8,4.8993312245375815,0,0,0,0,1,0,3.784189633918261,0,0.0,1.791759469228055,2.6390573296152584,1.0986122886681098,2.5257286443082556,0.0,0.0,1.791759469228055,2.5649493574615367,1.3862943611198906,2.468099531471619,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,10,5,0.5,-0.6999999999999993,12.809999999999999,0
3497,2,43,1,9991,0,1,4.74493212836325,1,37,37,7,8,4.768139014266231,0,0,0,1,1,0,3.912023005428146,0,0.0,1.791759469228055,2.0794415416798357,1.6094379124341003,2.662587827025453,0.0,0.0,1.791759469228055,2.302585092994046,1.6094379124341003,2.533696813957432,0.6931471805599453,2.8449093838194073,0.262364264467491,-2.525728644308256,0,10,8,0.8,-1.7333333333333343,17.42,1
3498,1,1,2,9773,1,1,4.948759890378168,1,38,38,5,7,4.847331743138063,1,0,0,1,1,1,2.9444389791664403,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.614959778036198,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6741486494265287,0.0,2.617395832834079,1.547562508716013,,2,12,12,1.0,0.8333333333333339,18.099999999999998,0
3499,1,39,1,9003,1,1,5.081404364984463,1,1,37,191,193,4.948759890378168,0,0,0,1,1,0,3.332204510175204,0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,1,12,0,0.0,0.0,9.68,0
3500,1,1,1,9147,1,1,4.812184355372417,1,1,19,9,9,4.798266815950004,1,0,0,1,1,1,2.995732273553991,0,0.0,1.791759469228055,2.1972245773362196,1.791759469228055,2.6100697927420065,0.0,0.0,1.791759469228055,2.302585092994046,1.791759469228055,2.681021528714291,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,0,10,10,1.0,1.0,6.790000000000001,0
3501,1,39,1,9070,1,1,4.948759890378168,1,37,37,9,10,4.77912349311153,0,0,1,1,1,1,3.828641396489095,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6741486494265287,0.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,0,12,6,0.5,-13.5,17.42,0
3502,1,15,1,9670,1,1,5.081404364984463,1,37,12,9,9,5.01396308418893,1,0,0,0,1,0,2.995732273553991,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6390573296152584,0.0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.6390573296152584,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,12,12,1.0,0.0,12.809999999999999,0
3503,1,44,1,9003,1,39,4.875197323201151,1,1,3,9,6,4.875197323201151,0,0,0,1,1,1,3.091042453358316,0,0.0,1.9459101490553132,2.772588722239781,1.9459101490553132,2.5427262206768266,0.0,0.0,1.9459101490553132,2.1972245773362196,1.6094379124341003,2.545531271604435,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,12,10,0.8333333333333334,0.035714285714286476,12.809999999999999,0
3504,1,1,1,9670,1,1,4.955827057601261,1,1,1,5,9,4.846546505563361,0,0,0,1,1,1,2.9444389791664403,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.5776883832389665,0.0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.6390573296152584,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,12,11,0.9166666666666666,0.8333333333333339,12.809999999999999,0
3505,1,17,3,9147,1,1,4.852030263919617,1,37,37,5,7,4.763881877142913,0,0,0,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,2.3978952727983707,0.0,0.0,0.6931471805599453,0.0,1.791759469228055,2.6390573296152584,0.0,0.0,0.0,2.341805806147327,-1.6094379124341005,,0,10,0,0.0,0.0,11.719999999999999,1
3506,1,17,1,9254,1,1,4.844187086458591,1,37,37,5,1,4.844187086458591,0,0,0,0,1,0,3.4011973816621555,0,0.0,1.9459101490553132,2.5649493574615367,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,1.9459101490553132,2.341805806147327,-1.6094379124341005,,0,12,0,0.0,0.0,11.719999999999999,6
3507,1,1,1,9670,1,1,4.882801922586371,1,1,1,4,9,4.814620410170298,0,0,0,1,1,0,2.995732273553991,0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.5257286443082556,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.533696813957432,0.0,2.341805806147327,-1.6094379124341005,,2,10,10,1.0,0.09999999999999964,11.719999999999999,0
3508,1,1,1,9147,1,1,4.875197323201151,1,19,19,9,7,4.791649752930709,1,0,0,1,1,1,2.9444389791664403,0,0.0,1.791759469228055,2.0794415416798357,1.6094379124341003,2.505525936990736,0.0,0.0,1.791759469228055,1.9459101490553132,1.6094379124341003,2.583997552432231,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,1,10,8,0.8,1.0,11.11,0
3509,1,44,1,9070,1,39,4.875197323201151,1,1,1,9,9,4.888844237042334,0,0,0,1,1,1,3.1354942159291497,0,1.0986122886681098,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.586689344097943,0.0,1.791759469228055,2.302585092994046,2.3978952727983707,2.1972245773362196,2.59338729278207,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,16,15,0.9375,0.08928571428571352,11.11,0
3510,1,17,6,9500,1,1,4.948759890378168,1,1,1,4,3,4.880526608749236,1,0,0,1,1,1,2.9444389791664403,0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.6187504935945682,0.0,0.0,2.1972245773362196,2.4849066497880004,2.1972245773362196,2.6250710876405186,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,0,15,15,1.0,0.08698412698412739,9.68,0
3511,1,44,1,9130,1,39,4.948759890378168,1,1,19,4,7,4.948759890378168,0,0,0,1,1,0,3.044522437723423,0,1.0986122886681098,1.9459101490553132,2.5649493574615367,1.791759469228055,2.5952547069568657,0.0,0.6931471805599453,1.9459101490553132,2.4849066497880004,1.0986122886681098,2.772588722239781,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,1,12,7,0.5833333333333334,2.5999999999999996,12.809999999999999,0
3512,1,1,1,171,1,1,4.948759890378168,1,19,19,1,1,4.871373226762748,1,0,0,1,1,0,3.044522437723423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,0,0,,0.0,10.46,0
3513,4,39,1,9670,1,19,4.898585790287632,1,37,37,9,7,4.875197323201151,0,0,1,1,1,1,3.4011973816621555,0,0.0,1.9459101490553132,2.833213344056216,0.6931471805599453,2.70805020110221,0.0,0.0,1.9459101490553132,2.0794415416798357,0.0,0.0,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,0,12,1,0.08333333333333333,-14.0,9.68,0
3514,1,39,1,9670,1,1,4.795790545596741,1,11,11,90,4,4.74493212836325,1,0,0,1,1,0,3.4011973816621555,0,0.0,1.791759469228055,2.3978952727983707,1.3862943611198906,2.538973871058276,0.0,0.0,1.791759469228055,2.1972245773362196,1.6094379124341003,2.505525936990736,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,0,10,7,0.7,-0.4166666666666661,9.879999999999999,0
3515,1,43,1,9773,1,1,4.804021044733257,1,1,1,4,5,4.804021044733257,1,0,0,1,1,0,3.1780538303479458,0,0.0,1.9459101490553132,2.772588722239781,0.6931471805599453,2.6390573296152584,0.0,0.0,1.9459101490553132,2.1972245773362196,1.6094379124341003,2.505525936990736,0.0,2.341805806147327,-1.6094379124341005,,1,12,5,0.4166666666666667,-1.75,11.719999999999999,0
3516,1,17,1,171,1,1,4.820281565605037,1,3,12,2,9,4.765586907393996,1,0,1,1,1,0,2.995732273553991,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,0,0,,0.0,10.46,0
3517,1,1,1,9119,1,1,4.919980925828125,1,38,38,9,9,4.809742351716865,1,0,0,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,2.3978952727983707,0.0,0.0,0.0,0.0,1.791759469228055,2.4849066497880004,0.6931471805599453,2.5649493574615367,1.3862943611198906,2.151762203259462,1.2809338454620642,0.2776317365982795,0,10,1,0.1,12.0,9.879999999999999,3
3518,2,42,1,9254,1,1,4.919980925828125,1,2,2,134,112,4.875197323201151,1,0,0,1,1,0,3.1354942159291497,0,1.0986122886681098,1.9459101490553132,2.6390573296152584,1.6094379124341003,2.5257286443082556,0.0,1.0986122886681098,1.9459101490553132,2.5649493574615367,1.0986122886681098,2.6026896854443837,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,0,12,6,0.5,1.0,9.879999999999999,0
3519,1,43,1,9991,0,1,4.795790545596741,1,37,37,9,9,4.795790545596741,1,0,1,1,1,0,3.5553480614894135,0,1.9459101490553132,2.3978952727983707,2.3978952727983707,2.0794415416798357,2.5427262206768266,0.0,1.6094379124341003,2.3978952727983707,2.3978952727983707,1.9459101490553132,2.5257286443082556,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,20,13,0.65,-0.21428571428571352,10.46,0
3520,1,43,1,9991,0,4,5.081404364984463,1,3,3,2,1,4.836281906951478,0,0,0,1,1,0,3.295836866004329,0,0.0,1.791759469228055,2.0794415416798357,1.791759469228055,2.6100697927420065,0.0,0.0,1.791759469228055,2.0794415416798357,1.791759469228055,2.6888188391743224,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,10,10,1.0,1.1142857142857139,12.809999999999999,0
3521,1,17,1,171,1,1,4.836281906951478,1,37,37,7,9,4.906015244966153,1,0,0,1,1,0,3.2188758248682006,0,2.5649493574615367,2.8903717578961645,2.995732273553991,2.6390573296152584,2.5370924029585704,0.0,2.5649493574615367,2.8903717578961645,3.258096538021482,2.5649493574615367,2.505525936990736,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,0,34,25,0.7352941176470589,-0.39285714285714235,9.68,0
3522,1,1,1,9670,1,1,4.990432586778736,1,1,1,9,8,5.01396308418893,1,0,0,1,1,1,2.8903717578961645,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.7647455447787554,0.0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.6692103677859462,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,12,12,1.0,-1.4464285714285712,9.68,0
3523,1,43,4,9670,1,1,4.770684624465665,1,3,3,4,4,4.73795129722191,0,0,0,1,1,0,3.091042453358316,0,0.0,1.791759469228055,2.4849066497880004,1.0986122886681098,2.3978952727983707,0.0,0.0,1.791759469228055,2.3978952727983707,1.3862943611198906,2.4277482359480516,0.0,2.341805806147327,-1.6094379124341005,,1,10,5,0.5,0.3333333333333339,11.719999999999999,0
3524,2,39,1,9991,0,1,5.017279836814924,1,1,4,4,2,4.990432586778736,0,0,0,1,1,0,3.5553480614894135,0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.7212954278522306,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.747270914255491,0.0,2.617395832834079,1.547562508716013,,1,10,10,1.0,0.40000000000000036,18.099999999999998,0
3525,1,44,1,9003,1,39,4.948759890378168,1,19,38,6,7,4.948759890378168,1,0,0,1,1,0,2.995732273553991,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.618438042412523,0.0,0.0,1.9459101490553132,2.302585092994046,1.9459101490553132,2.6741486494265287,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,12,12,1.0,0.7857142857142865,11.11,0
3526,2,39,1,9003,1,1,4.718498871295094,1,1,3,4,2,5.096201182425903,0,0,1,0,1,0,3.912023005428146,0,1.6094379124341003,2.5649493574615367,2.833213344056216,1.791759469228055,2.533696813957432,0.0,1.0986122886681098,2.0794415416798357,2.0794415416798357,1.791759469228055,2.501435951739211,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,0,19,10,0.5263157894736842,-0.40000000000000036,6.790000000000001,0
3527,1,43,1,9500,1,1,4.795790545596741,1,2,4,4,5,4.924350925499243,0,0,0,1,1,0,3.1780538303479458,0,0.0,2.0794415416798357,2.70805020110221,1.791759469228055,2.5603232890727545,0.0,0.0,2.0794415416798357,2.70805020110221,1.9459101490553132,2.580216829592325,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,14,11,0.7857142857142857,0.2599999999999998,12.809999999999999,0
3528,1,18,3,9119,1,1,4.718498871295094,1,1,19,9,8,4.718498871295094,1,0,0,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,2.3978952727983707,1.6094379124341003,2.533696813957432,0.0,0.0,1.791759469228055,2.302585092994046,1.3862943611198906,2.7212954278522306,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,0,10,7,0.7,2.5999999999999996,11.11,0
3529,1,1,1,9500,1,1,4.77912349311153,1,12,1,4,10,4.75960653929251,0,0,0,1,1,0,3.044522437723423,0,0.0,2.0794415416798357,2.302585092994046,1.791759469228055,2.617395832834079,0.0,0.0,2.1972245773362196,2.302585092994046,2.0794415416798357,2.672423023459059,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,1,15,12,0.8,0.7750000000000004,12.809999999999999,0
3530,1,1,3,9670,1,1,4.672828834461906,1,3,1,2,3,4.670021158307708,1,0,0,1,1,0,2.995732273553991,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.662587827025453,0.0,0.0,1.9459101490553132,2.302585092994046,1.791759469228055,2.6946271807700692,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,11,0.9166666666666666,0.4666666666666668,6.790000000000001,0
3531,1,42,1,9003,1,39,4.795790545596741,1,3,1,2,6,4.861361591348501,1,0,0,1,1,0,3.2188758248682006,0,1.6094379124341003,2.302585092994046,2.6390573296152584,2.1972245773362196,2.662587827025453,0.0,1.791759469228055,2.3978952727983707,2.5649493574615367,2.302585092994046,2.646962509122372,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,1,19,17,0.8947368421052632,-0.2222222222222232,17.42,0
3532,1,1,1,9147,1,1,5.0238805208462765,1,1,38,4,7,4.927253685157205,1,0,0,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.667228206581955,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.772588722239781,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,10,10,1.0,1.5999999999999996,6.790000000000001,0
3533,2,39,1,9254,1,19,4.898585790287632,1,34,34,0,0,4.795790545596741,0,0,1,0,1,0,3.828641396489095,0,0.0,1.9459101490553132,2.5649493574615367,0.0,0.0,0.0,0.0,1.9459101490553132,2.5649493574615367,0.0,0.0,0.0,2.341805806147327,-1.6094379124341005,,0,12,0,0.0,0.0,11.719999999999999,0
3534,1,39,1,9991,0,1,4.795790545596741,1,34,34,0,0,4.799914262780603,1,0,0,1,1,0,3.4339872044851463,0,0.0,1.791759469228055,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,0,10,2,0.2,-11.0,9.879999999999999,0
3535,1,51,1,9991,0,39,4.795790545596741,1,1,4,4,10,4.779963476361254,0,0,0,1,1,0,3.367295829986474,0,2.6390573296152584,2.772588722239781,2.8903717578961645,2.6390573296152584,2.5649493574615367,0.0,2.302585092994046,2.6390573296152584,2.6390573296152584,2.302585092994046,2.512305623976115,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,0,28,22,0.7857142857142857,-0.6666666666666661,6.790000000000001,0
3536,1,39,1,9991,0,1,4.709530201312334,1,37,37,9,9,4.941642422609304,0,0,0,1,1,0,3.713572066704308,0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,2.617395832834079,1.547562508716013,,0,10,0,0.0,0.0,18.099999999999998,0
